"Date","6Mo","5Yr","10Yr","GDP","UNRATE","CPIAUCNS","SP500_Close","Fedrate"
2020-07-27,0.14,0.3,0.62,21684.551,10.2,259.101,3239.40991210938,0.1
2020-07-28,0.12,0.26,0.59,21684.551,10.2,259.101,3218.43994140625,0.1
2020-07-29,0.12,0.25,0.58,21684.551,10.2,259.101,3258.43994140625,0.1
2020-07-30,0.11,0.23,0.55,21684.551,10.2,259.101,3246.21997070312,0.1
2020-07-31,0.1,0.21,0.55,21684.551,10.2,259.101,3271.1201171875,0.1
2020-08-03,0.11,0.22,0.56,21684.551,8.4,259.918,3294.61010742188,0.1
2020-08-04,0.11,0.19,0.52,21684.551,8.4,259.918,3306.51000976562,0.1
2020-08-05,0.12,0.22,0.55,21684.551,8.4,259.918,3327.77001953125,0.1
2020-08-06,0.11,0.21,0.55,21684.551,8.4,259.918,3349.15991210938,0.1
2020-08-07,0.12,0.23,0.57,21684.551,8.4,259.918,3351.28002929688,0.1
2020-08-10,0.13,0.24,0.59,21684.551,8.4,259.918,3360.46997070312,0.1
2020-08-11,0.12,0.27,0.64,21684.551,8.4,259.918,3333.68994140625,0.1
2020-08-12,0.12,0.3,0.69,21684.551,8.4,259.918,3380.35009765625,0.1
2020-08-13,0.12,0.32,0.71,21684.551,8.4,259.918,3373.42993164062,0.1
2020-08-14,0.12,0.29,0.71,21684.551,8.4,259.918,3372.85009765625,0.1
2020-08-17,0.12,0.29,0.69,21684.551,8.4,259.918,3381.98999023438,0.1
2020-08-18,0.13,0.27,0.67,21684.551,8.4,259.918,3389.78002929688,0.09
2020-08-19,0.12,0.29,0.68,21684.551,8.4,259.918,3374.85009765625,0.09
2020-08-20,0.13,0.26,0.65,21684.551,8.4,259.918,3385.51000976562,0.09
2020-08-21,0.12,0.27,0.64,21684.551,8.4,259.918,3397.15991210938,0.09
2020-08-24,0.12,0.28,0.65,21684.551,8.4,259.918,3431.28002929688,0.09
2020-08-25,0.12,0.3,0.69,21684.551,8.4,259.918,3443.6201171875,0.09
2020-08-26,0.12,0.28,0.69,21684.551,8.4,259.918,3478.72998046875,0.09
2020-08-27,0.11,0.31,0.74,21684.551,8.4,259.918,3484.55004882812,0.08
2020-08-28,0.11,0.28,0.74,21684.551,8.4,259.918,3508.01000976562,0.09
2020-08-31,0.13,0.28,0.72,21684.551,8.4,259.918,3500.31005859375,0.09
2020-09-01,0.13,0.26,0.68,21684.551,7.8,260.28,3526.64990234375,0.09
2020-09-02,0.12,0.26,0.66,21684.551,7.8,260.28,3580.84008789062,0.09
2020-09-03,0.12,0.24,0.63,21684.551,7.8,260.28,3455.06005859375,0.09
2020-09-04,0.12,0.3,0.72,21684.551,7.8,260.28,3426.9599609375,0.09
2020-09-08,0.14,0.28,0.69,21684.551,7.8,260.28,3331.84008789062,0.09
2020-09-09,0.14,0.28,0.71,21684.551,7.8,260.28,3398.9599609375,0.09
2020-09-10,0.12,0.26,0.68,21684.551,7.8,260.28,3339.18994140625,0.09
2020-09-11,0.12,0.26,0.67,21684.551,7.8,260.28,3340.96997070312,0.09
2020-09-14,0.13,0.27,0.68,21684.551,7.8,260.28,3383.5400390625,0.09
2020-09-15,0.12,0.27,0.68,21684.551,7.8,260.28,3401.19995117188,0.09
2020-09-16,0.12,0.28,0.69,21684.551,7.8,260.28,3385.48999023438,0.09
2020-09-17,0.11,0.28,0.69,21684.551,7.8,260.28,3357.01000976562,0.09
2020-09-18,0.12,0.29,0.7,21684.551,7.8,260.28,3319.46997070312,0.09
2020-09-21,0.11,0.27,0.68,21684.551,7.8,260.28,3281.06005859375,0.09
2020-09-22,0.11,0.27,0.68,21684.551,7.8,260.28,3315.57006835938,0.09
2020-09-23,0.11,0.28,0.68,21684.551,7.8,260.28,3236.919921875,0.09
2020-09-24,0.11,0.27,0.67,21684.551,7.8,260.28,3246.59008789062,0.09
2020-09-25,0.11,0.26,0.66,21684.551,7.8,260.28,3298.4599609375,0.09
2020-09-28,0.11,0.26,0.67,21684.551,7.8,260.28,3351.60009765625,0.09
2020-09-29,0.11,0.24,0.66,21684.551,7.8,260.28,3335.46997070312,0.09
2020-09-30,0.11,0.28,0.69,21684.551,7.8,260.28,3363,0.09
2020-10-01,0.1,0.27,0.68,22068.767,6.8,260.388,3380.80004882812,0.09
2020-10-02,0.11,0.28,0.7,22068.767,6.8,260.388,3348.419921875,0.09
2020-10-05,0.11,0.33,0.78,22068.767,6.8,260.388,3408.60009765625,0.09
2020-10-06,0.11,0.32,0.76,22068.767,6.8,260.388,3360.96997070312,0.09
2020-10-07,0.12,0.35,0.81,22068.767,6.8,260.388,3419.43994140625,0.09
2020-10-08,0.12,0.33,0.78,22068.767,6.8,260.388,3446.830078125,0.09
2020-10-09,0.12,0.34,0.79,22068.767,6.8,260.388,3477.13989257812,0.09
2020-10-13,0.12,0.31,0.74,22068.767,6.8,260.388,3511.92993164062,0.09
2020-10-14,0.12,0.3,0.73,22068.767,6.8,260.388,3488.669921875,0.09
2020-10-15,0.12,0.32,0.74,22068.767,6.8,260.388,3483.34008789062,0.09
2020-10-16,0.12,0.32,0.76,22068.767,6.8,260.388,3483.81005859375,0.09
2020-10-19,0.11,0.34,0.78,22068.767,6.8,260.388,3426.919921875,0.09
2020-10-20,0.12,0.34,0.81,22068.767,6.8,260.388,3443.1201171875,0.09
2020-10-21,0.12,0.36,0.83,22068.767,6.8,260.388,3435.56005859375,0.09
2020-10-22,0.11,0.38,0.87,22068.767,6.8,260.388,3453.48999023438,0.09
2020-10-23,0.11,0.37,0.85,22068.767,6.8,260.388,3465.38989257812,0.09
2020-10-26,0.12,0.35,0.81,22068.767,6.8,260.388,3400.96997070312,0.09
2020-10-27,0.11,0.34,0.79,22068.767,6.8,260.388,3390.67993164062,0.09
2020-10-28,0.11,0.34,0.79,22068.767,6.8,260.388,3271.03002929688,0.09
2020-10-29,0.1,0.38,0.85,22068.767,6.8,260.388,3310.11010742188,0.09
2020-10-30,0.11,0.38,0.88,22068.767,6.8,260.388,3269.9599609375,0.09
2020-11-02,0.11,0.38,0.87,22068.767,6.7,260.229,3310.23999023438,0.09
2020-11-03,0.12,0.39,0.9,22068.767,6.7,260.229,3369.15991210938,0.09
2020-11-04,0.1,0.33,0.78,22068.767,6.7,260.229,3443.43994140625,0.09
2020-11-05,0.1,0.33,0.79,22068.767,6.7,260.229,3510.44995117188,0.09
2020-11-06,0.11,0.36,0.83,22068.767,6.7,260.229,3509.43994140625,0.09
2020-11-09,0.11,0.44,0.96,22068.767,6.7,260.229,3550.5,0.09
2020-11-10,0.11,0.46,0.98,22068.767,6.7,260.229,3545.53002929688,0.09
2020-11-12,0.1,0.4,0.88,22068.767,6.7,260.229,3537.01000976562,0.09
2020-11-13,0.1,0.41,0.89,22068.767,6.7,260.229,3585.14990234375,0.09
2020-11-16,0.12,0.41,0.91,22068.767,6.7,260.229,3626.90991210938,0.09
2020-11-17,0.1,0.39,0.87,22068.767,6.7,260.229,3609.53002929688,0.09
2020-11-18,0.1,0.4,0.88,22068.767,6.7,260.229,3567.7900390625,0.09
2020-11-19,0.1,0.39,0.86,22068.767,6.7,260.229,3581.8701171875,0.08
2020-11-20,0.1,0.38,0.83,22068.767,6.7,260.229,3557.5400390625,0.08
2020-11-23,0.08,0.39,0.86,22068.767,6.7,260.229,3577.59008789062,0.08
2020-11-24,0.1,0.39,0.88,22068.767,6.7,260.229,3635.40991210938,0.08
2020-11-25,0.09,0.39,0.88,22068.767,6.7,260.229,3629.64990234375,0.08
2020-11-27,0.1,0.37,0.84,22068.767,6.7,260.229,3638.35009765625,0.08
2020-11-30,0.09,0.36,0.84,22068.767,6.7,260.229,3621.6298828125,0.09
2020-12-01,0.1,0.42,0.92,22068.767,6.7,260.474,3662.44995117188,0.09
2020-12-02,0.1,0.42,0.95,22068.767,6.7,260.474,3669.01000976562,0.09
2020-12-03,0.09,0.4,0.92,22068.767,6.7,260.474,3666.71997070312,0.09
2020-12-04,0.1,0.42,0.97,22068.767,6.7,260.474,3699.1201171875,0.09
2020-12-07,0.1,0.4,0.94,22068.767,6.7,260.474,3691.9599609375,0.09
2020-12-08,0.09,0.39,0.92,22068.767,6.7,260.474,3702.25,0.09
2020-12-09,0.09,0.41,0.95,22068.767,6.7,260.474,3672.82006835938,0.09
2020-12-10,0.09,0.39,0.92,22068.767,6.7,260.474,3668.10009765625,0.09
2020-12-11,0.08,0.37,0.9,22068.767,6.7,260.474,3663.4599609375,0.09
2020-12-14,0.08,0.37,0.9,22068.767,6.7,260.474,3647.48999023438,0.09
2020-12-15,0.08,0.37,0.92,22068.767,6.7,260.474,3694.6201171875,0.09
2020-12-16,0.09,0.37,0.92,22068.767,6.7,260.474,3701.169921875,0.09
2020-12-17,0.09,0.38,0.94,22068.767,6.7,260.474,3722.47998046875,0.09
2020-12-18,0.09,0.39,0.95,22068.767,6.7,260.474,3709.40991210938,0.09
2020-12-21,0.09,0.39,0.95,22068.767,6.7,260.474,3694.919921875,0.09
2020-12-22,0.09,0.37,0.93,22068.767,6.7,260.474,3687.26000976562,0.09
2020-12-23,0.09,0.38,0.96,22068.767,6.7,260.474,3690.01000976562,0.09
2020-12-24,0.09,0.37,0.94,22068.767,6.7,260.474,3703.06005859375,0.09
2020-12-28,0.11,0.38,0.94,22068.767,6.7,260.474,3735.36010742188,0.09
2020-12-29,0.12,0.37,0.94,22068.767,6.7,260.474,3727.0400390625,0.09
2020-12-30,0.09,0.37,0.93,22068.767,6.7,260.474,3732.0400390625,0.09
2020-12-31,0.09,0.36,0.93,22068.767,6.7,260.474,3756.07006835938,0.09
2021-01-04,0.09,0.36,0.93,22656.793,6.4,261.582,3700.64990234375,0.09
2021-01-05,0.09,0.38,0.96,22656.793,6.4,261.582,3726.86010742188,0.09
2021-01-06,0.09,0.43,1.04,22656.793,6.4,261.582,3748.13989257812,0.09
2021-01-07,0.09,0.46,1.08,22656.793,6.4,261.582,3803.7900390625,0.09
2021-01-08,0.09,0.49,1.13,22656.793,6.4,261.582,3824.67993164062,0.09
2021-01-11,0.1,0.5,1.15,22656.793,6.4,261.582,3799.61010742188,0.09
2021-01-12,0.09,0.5,1.15,22656.793,6.4,261.582,3801.18994140625,0.09
2021-01-13,0.1,0.48,1.1,22656.793,6.4,261.582,3809.84008789062,0.09
2021-01-14,0.09,0.49,1.15,22656.793,6.4,261.582,3795.5400390625,0.09
2021-01-15,0.1,0.46,1.11,22656.793,6.4,261.582,3768.25,0.09
2021-01-19,0.11,0.45,1.1,22656.793,6.4,261.582,3798.90991210938,0.09
2021-01-20,0.1,0.45,1.1,22656.793,6.4,261.582,3851.85009765625,0.09
2021-01-21,0.09,0.45,1.12,22656.793,6.4,261.582,3853.07006835938,0.08
2021-01-22,0.1,0.44,1.1,22656.793,6.4,261.582,3841.46997070312,0.08
2021-01-25,0.09,0.42,1.05,22656.793,6.4,261.582,3855.36010742188,0.08
2021-01-26,0.09,0.42,1.05,22656.793,6.4,261.582,3849.6201171875,0.08
2021-01-27,0.09,0.41,1.04,22656.793,6.4,261.582,3750.77001953125,0.08
2021-01-28,0.08,0.42,1.07,22656.793,6.4,261.582,3787.3798828125,0.07
2021-01-29,0.07,0.45,1.11,22656.793,6.4,261.582,3714.23999023438,0.07
2021-02-01,0.08,0.42,1.09,22656.793,6.2,263.014,3773.86010742188,0.08
2021-02-02,0.08,0.45,1.12,22656.793,6.2,263.014,3826.31005859375,0.08
2021-02-03,0.06,0.46,1.15,22656.793,6.2,263.014,3830.169921875,0.08
2021-02-04,0.06,0.46,1.15,22656.793,6.2,263.014,3871.73999023438,0.08
2021-02-05,0.05,0.47,1.19,22656.793,6.2,263.014,3886.830078125,0.08
2021-02-08,0.05,0.48,1.19,22656.793,6.2,263.014,3915.59008789062,0.07
2021-02-09,0.06,0.48,1.18,22656.793,6.2,263.014,3911.22998046875,0.08
2021-02-10,0.06,0.46,1.15,22656.793,6.2,263.014,3909.8798828125,0.08
2021-02-11,0.06,0.46,1.16,22656.793,6.2,263.014,3916.3798828125,0.08
2021-02-12,0.05,0.5,1.2,22656.793,6.2,263.014,3934.830078125,0.08
2021-02-16,0.06,0.57,1.3,22656.793,6.2,263.014,3932.59008789062,0.08
2021-02-17,0.06,0.57,1.29,22656.793,6.2,263.014,3931.330078125,0.08
